Temp A (K)	Temp B (K)	Re voltage (mV)	Im voltage (mV)	Current (mA)	Phase	Frequency (Hz)
Temp A (K)	Temp B (K)	Re voltage (mV)	Im voltage (mV)	Current (mA)	Phase	Frequency (Hz)
87.238000	83.194000	0.005307	-0.000027	0.512603	86.710000	30230
87.224000	83.178000	0.005307	-0.000027	0.512603	86.710000	30230
87.211000	83.168000	0.005307	-0.000027	0.512603	86.710000	30230
87.196000	83.150000	0.005308	-0.000027	0.512603	86.710000	30230
87.179000	83.130000	0.005308	-0.000027	0.512651	86.710000	30230
87.167000	83.123000	0.005308	-0.000027	0.512651	86.710000	30230
87.151000	83.104000	0.005308	-0.000026	0.512651	86.710000	30230
87.133000	83.088000	0.005309	-0.000026	0.512651	86.710000	30230
87.120000	83.074000	0.005309	-0.000026	0.512603	86.710000	30230
87.104000	83.055000	0.005308	-0.000026	0.512555	86.710000	30230
87.094000	83.045000	0.005308	-0.000025	0.512555	86.710000	30230
87.078000	83.031000	0.005308	-0.000025	0.512555	86.710000	30230
87.066000	83.015000	0.005308	-0.000025	0.512555	86.710000	30230
87.049000	83.008000	0.005308	-0.000025	0.512555	86.710000	30230
87.035000	82.985000	0.005308	-0.000025	0.512555	86.710000	30230
87.016000	82.974000	0.005308	-0.000025	0.512555	86.710000	30230
87.003000	82.954000	0.005308	-0.000025	0.512555	86.710000	30230
86.987000	82.943000	0.005308	-0.000025	0.512603	86.710000	30230
86.970000	82.930000	0.005308	-0.000026	0.512651	86.710000	30230
86.956000	82.913000	0.005309	-0.000026	0.512698	86.710000	30230
86.944000	82.903000	0.005309	-0.000026	0.512698	86.710000	30230
86.926000	82.889000	0.005309	-0.000026	0.512698	86.710000	30230
86.911000	82.867000	0.005309	-0.000026	0.512698	86.710000	30230
86.896000	82.857000	0.005309	-0.000025	0.512746	86.710000	30230
86.879000	82.839000	0.005308	-0.000025	0.512746	86.710000	30230
86.867000	82.822000	0.005308	-0.000024	0.512794	86.710000	30230
86.852000	82.812000	0.005308	-0.000024	0.512794	86.710000	30230
86.837000	82.791000	0.005308	-0.000024	0.512794	86.710000	30230
86.824000	82.779000	0.005308	-0.000023	0.512794	86.710000	30230
86.805000	82.767000	0.005309	-0.000022	0.512794	86.710000	30230
86.792000	82.748000	0.005309	-0.000022	0.512794	86.710000	30230
86.779000	82.737000	0.005309	-0.000022	0.512794	86.710000	30230
86.769000	82.719000	0.005310	-0.000022	0.512841	86.710000	30230
86.753000	82.715000	0.005310	-0.000022	0.512841	86.710000	30230
86.738000	82.689000	0.005310	-0.000022	0.512841	86.710000	30230
86.720000	82.675000	0.005310	-0.000022	0.512841	86.710000	30230
86.704000	82.664000	0.005310	-0.000022	0.512794	86.710000	30230
86.690000	82.640000	0.005310	-0.000022	0.512794	86.710000	30230
86.675000	82.634000	0.005310	-0.000021	0.512794	86.710000	30230
86.661000	82.617000	0.005310	-0.000021	0.512794	86.710000	30230
86.648000	82.600000	0.005310	-0.000021	0.512794	86.710000	30230
86.626000	82.588000	0.005310	-0.000020	0.512746	86.710000	30230
86.614000	82.574000	0.005310	-0.000020	0.512746	86.710000	30230
86.600000	82.561000	0.005309	-0.000020	0.512698	86.710000	30230
86.585000	82.540000	0.005309	-0.000020	0.512698	86.710000	30230
86.567000	82.528000	0.005310	-0.000020	0.512698	86.710000	30230
86.554000	82.517000	0.005310	-0.000019	0.512698	86.710000	30230
86.536000	82.499000	0.005310	-0.000019	0.512698	86.710000	30230
86.522000	82.479000	0.005309	-0.000019	0.512651	86.710000	30230
86.505000	82.467000	0.005309	-0.000019	0.512651	86.710000	30230
86.489000	82.452000	0.005309	-0.000019	0.512651	86.710000	30230
86.476000	82.441000	0.005308	-0.000019	0.512651	86.710000	30230
86.459000	82.424000	0.005308	-0.000019	0.512651	86.710000	30230
86.442000	82.413000	0.005308	-0.000019	0.512651	86.710000	30230
86.428000	82.396000	0.005307	-0.000018	0.512603	86.710000	30230
86.409000	82.376000	0.005307	-0.000018	0.512651	86.710000	30230
86.398000	82.364000	0.005307	-0.000017	0.512651	86.710000	30230
86.375000	82.349000	0.005307	-0.000017	0.512651	86.710000	30230
86.360000	82.330000	0.005308	-0.000017	0.512698	86.710000	30230
86.344000	82.328000	0.005308	-0.000017	0.512698	86.710000	30230
86.328000	82.304000	0.005308	-0.000016	0.512698	86.710000	30230
86.313000	82.289000	0.005308	-0.000016	0.512698	86.710000	30230
86.299000	82.273000	0.005308	-0.000016	0.512698	86.710000	30230
86.282000	82.259000	0.005308	-0.000017	0.512698	86.710000	30230
86.263000	82.246000	0.005308	-0.000017	0.512698	86.710000	30230
86.246000	82.228000	0.005308	-0.000018	0.512698	86.710000	30230
86.234000	82.213000	0.005309	-0.000018	0.512698	86.710000	30230
86.217000	82.198000	0.005309	-0.000018	0.512698	86.710000	30230
86.199000	82.180000	0.005309	-0.000018	0.512698	86.710000	30230
86.184000	82.169000	0.005308	-0.000019	0.512698	86.710000	30230
86.167000	82.155000	0.005308	-0.000019	0.512698	86.710000	30230
86.152000	82.138000	0.005308	-0.000020	0.512698	86.710000	30230
86.136000	82.127000	0.005308	-0.000020	0.512698	86.710000	30230
86.117000	82.111000	0.005308	-0.000020	0.512698	86.710000	30230
86.109000	82.102000	0.005308	-0.000020	0.512698	86.710000	30230
86.091000	82.080000	0.005308	-0.000020	0.512698	86.710000	30230
86.072000	82.066000	0.005308	-0.000020	0.512698	86.710000	30230
86.059000	82.053000	0.005309	-0.000020	0.512698	86.710000	30230
86.040000	82.034000	0.005309	-0.000020	0.512698	86.710000	30230
86.022000	82.016000	0.005309	-0.000019	0.512698	86.710000	30230
86.007000	82.007000	0.005309	-0.000020	0.512698	86.710000	30230
85.993000	81.991000	0.005309	-0.000020	0.512698	86.710000	30230
85.977000	81.981000	0.005308	-0.000020	0.512698	86.710000	30230
85.962000	81.957000	0.005308	-0.000020	0.512651	86.710000	30230
85.946000	81.946000	0.005307	-0.000020	0.512603	86.710000	30230
85.928000	81.937000	0.005307	-0.000020	0.512603	86.710000	30230
85.913000	81.917000	0.005307	-0.000020	0.512603	86.710000	30230
85.893000	81.905000	0.005307	-0.000020	0.512603	86.710000	30230
85.879000	81.890000	0.005307	-0.000020	0.512651	86.710000	30230
85.861000	81.874000	0.005307	-0.000020	0.512698	86.710000	30230
85.848000	81.862000	0.005307	-0.000020	0.512698	86.710000	30230
85.830000	81.839000	0.005307	-0.000020	0.512698	86.710000	30230
85.815000	81.833000	0.005307	-0.000020	0.512698	86.710000	30230
85.798000	81.813000	0.005308	-0.000020	0.512698	86.710000	30230
85.781000	81.800000	0.005308	-0.000019	0.512698	86.710000	30230
85.768000	81.788000	0.005308	-0.000019	0.512698	86.710000	30230
85.752000	81.768000	0.005308	-0.000019	0.512698	86.710000	30230
85.737000	81.759000	0.005308	-0.000019	0.512698	86.710000	30230
85.718000	81.742000	0.005308	-0.000019	0.512698	86.710000	30230
85.698000	81.720000	0.005308	-0.000019	0.512698	86.710000	30230
85.687000	81.711000	0.005308	-0.000019	0.512698	86.710000	30230
85.668000	81.701000	0.005308	-0.000019	0.512746	86.710000	30230
85.653000	81.684000	0.005308	-0.000019	0.512746	86.710000	30230
85.637000	81.668000	0.005308	-0.000019	0.512746	86.710000	30230
85.622000	81.650000	0.005308	-0.000019	0.512746	86.710000	30230
85.607000	81.640000	0.005308	-0.000020	0.512794	86.710000	30230
85.590000	81.626000	0.005308	-0.000020	0.512794	86.710000	30230
85.572000	81.604000	0.005307	-0.000020	0.512794	86.710000	30230
85.556000	81.597000	0.005307	-0.000020	0.512794	86.710000	30230
85.540000	81.578000	0.005307	-0.000020	0.512794	86.710000	30230
85.523000	81.565000	0.005307	-0.000020	0.512794	86.710000	30230
85.510000	81.556000	0.005307	-0.000020	0.512794	86.710000	30230
85.492000	81.539000	0.005307	-0.000020	0.512794	86.710000	30230
85.476000	81.524000	0.005307	-0.000020	0.512794	86.710000	30230
85.460000	81.501000	0.005308	-0.000020	0.512794	86.710000	30230
85.444000	81.492000	0.005308	-0.000020	0.512794	86.710000	30230
85.428000	81.478000	0.005308	-0.000020	0.512794	86.710000	30230
85.413000	81.461000	0.005309	-0.000020	0.512794	86.710000	30230
85.398000	81.446000	0.005309	-0.000020	0.512794	86.710000	30230
85.381000	81.429000	0.005309	-0.000020	0.512794	86.710000	30230
85.363000	81.417000	0.005309	-0.000020	0.512794	86.710000	30230
85.346000	81.405000	0.005309	-0.000021	0.512841	86.710000	30230
85.333000	81.384000	0.005308	-0.000021	0.512841	86.710000	30230
85.312000	81.376000	0.005308	-0.000021	0.512841	86.710000	30230
85.298000	81.360000	0.005309	-0.000021	0.512889	86.710000	30230
85.283000	81.344000	0.005309	-0.000021	0.512889	86.710000	30230
85.269000	81.335000	0.005309	-0.000021	0.512889	86.710000	30230
85.251000	81.311000	0.005309	-0.000021	0.512889	86.710000	30230
85.234000	81.301000	0.005309	-0.000021	0.512937	86.710000	30230
85.216000	81.284000	0.005310	-0.000021	0.512937	86.710000	30230
85.202000	81.267000	0.005310	-0.000021	0.512937	86.710000	30230
85.182000	81.258000	0.005311	-0.000021	0.512937	86.710000	30230
85.169000	81.238000	0.005312	-0.000021	0.512937	86.710000	30230
85.152000	81.225000	0.005312	-0.000021	0.512984	86.710000	30230
85.138000	81.210000	0.005312	-0.000020	0.512984	86.710000	30230
85.122000	81.189000	0.005312	-0.000020	0.512937	86.710000	30230
85.104000	81.183000	0.005311	-0.000020	0.512937	86.710000	30230
85.091000	81.170000	0.005311	-0.000020	0.512937	86.710000	30230
85.073000	81.156000	0.005311	-0.000020	0.512984	86.710000	30230
85.058000	81.138000	0.005311	-0.000020	0.512984	86.710000	30230
85.046000	81.116000	0.005312	-0.000020	0.512984	86.710000	30230
85.023000	81.109000	0.005311	-0.000020	0.512984	86.710000	30230
85.006000	81.090000	0.005312	-0.000020	0.512984	86.710000	30230
84.991000	81.071000	0.005311	-0.000020	0.513032	86.710000	30230
84.974000	81.064000	0.005311	-0.000020	0.512984	86.710000	30230
84.959000	81.045000	0.005311	-0.000020	0.512984	86.710000	30230
84.944000	81.031000	0.005311	-0.000020	0.512984	86.710000	30230
84.926000	81.020000	0.005311	-0.000020	0.512984	86.710000	30230
84.910000	81.004000	0.005311	-0.000021	0.512937	86.710000	30230
84.893000	80.985000	0.005311	-0.000021	0.512937	86.710000	30230
84.877000	80.970000	0.005311	-0.000021	0.512937	86.710000	30230
84.863000	80.957000	0.005311	-0.000021	0.512889	86.710000	30230
84.845000	80.943000	0.005310	-0.000021	0.512889	86.710000	30230
84.824000	80.923000	0.005310	-0.000022	0.512889	86.710000	30230
84.809000	80.917000	0.005311	-0.000022	0.512889	86.710000	30230
84.794000	80.895000	0.005311	-0.000022	0.512889	86.710000	30230
84.780000	80.883000	0.005311	-0.000022	0.512889	86.710000	30230
84.761000	80.868000	0.005311	-0.000023	0.512889	86.710000	30230
84.748000	80.850000	0.005311	-0.000023	0.512889	86.710000	30230
84.731000	80.840000	0.005311	-0.000023	0.512889	86.710000	30230
84.717000	80.827000	0.005311	-0.000024	0.512889	86.710000	30230
84.699000	80.802000	0.005311	-0.000024	0.512889	86.710000	30230
84.678000	80.794000	0.005311	-0.000024	0.512889	86.710000	30230
84.664000	80.772000	0.005311	-0.000024	0.512889	86.710000	30230
84.648000	80.765000	0.005311	-0.000024	0.512889	86.710000	30230
84.631000	80.748000	0.005311	-0.000025	0.512889	86.710000	30230
84.617000	80.735000	0.005311	-0.000024	0.512889	86.710000	30230
84.597000	80.718000	0.005311	-0.000024	0.512889	86.710000	30230
84.583000	80.705000	0.005311	-0.000024	0.512889	86.710000	30230
84.564000	80.688000	0.005311	-0.000023	0.512889	86.710000	30230
84.543000	80.673000	0.005311	-0.000023	0.512889	86.710000	30230
84.532000	80.654000	0.005311	-0.000023	0.512889	86.710000	30230
84.515000	80.643000	0.005311	-0.000023	0.512889	86.710000	30230
84.498000	80.627000	0.005310	-0.000023	0.512889	86.710000	30230
84.483000	80.613000	0.005310	-0.000023	0.512889	86.710000	30230
84.466000	80.602000	0.005310	-0.000024	0.512889	86.710000	30230
84.449000	80.580000	0.005311	-0.000024	0.512889	86.710000	30230
84.432000	80.575000	0.005310	-0.000025	0.512889	86.710000	30230
84.418000	80.556000	0.005309	-0.000026	0.512889	86.710000	30230
84.401000	80.537000	0.005309	-0.000027	0.512889	86.710000	30230
84.387000	80.523000	0.005309	-0.000027	0.512889	86.710000	30230
84.366000	80.505000	0.005309	-0.000027	0.512937	86.710000	30230
84.348000	80.496000	0.005309	-0.000028	0.512937	86.710000	30230
84.332000	80.477000	0.005309	-0.000028	0.512937	86.710000	30230
84.318000	80.459000	0.005309	-0.000028	0.512984	86.710000	30230
84.299000	80.450000	0.005309	-0.000028	0.512984	86.710000	30230
84.284000	80.431000	0.005309	-0.000027	0.512984	86.710000	30230
84.269000	80.419000	0.005309	-0.000027	0.513032	86.710000	30230
84.252000	80.404000	0.005309	-0.000027	0.513032	86.710000	30230
84.237000	80.382000	0.005309	-0.000027	0.513032	86.710000	30230
84.216000	80.371000	0.005309	-0.000027	0.512984	86.710000	30230
84.196000	80.355000	0.005309	-0.000028	0.512984	86.710000	30230
84.182000	80.344000	0.005309	-0.000028	0.512984	86.710000	30230
84.166000	80.331000	0.005309	-0.000027	0.512984	86.710000	30230
84.149000	80.307000	0.005309	-0.000027	0.512984	86.710000	30230
84.135000	80.300000	0.005309	-0.000027	0.512937	86.710000	30230
84.121000	80.285000	0.005309	-0.000027	0.512889	86.710000	30230
84.103000	80.267000	0.005309	-0.000026	0.512889	86.710000	30230
84.086000	80.259000	0.005310	-0.000026	0.512841	86.710000	30230
84.069000	80.234000	0.005310	-0.000026	0.512841	86.710000	30230
84.054000	80.219000	0.005309	-0.000026	0.512841	86.710000	30230
84.036000	80.208000	0.005309	-0.000026	0.512841	86.710000	30230
84.021000	80.186000	0.005309	-0.000026	0.512841	86.710000	30230
84.002000	80.177000	0.005309	-0.000025	0.512794	86.710000	30230
83.988000	80.159000	0.005309	-0.000025	0.512794	86.710000	30230
83.974000	80.150000	0.005309	-0.000025	0.512794	86.710000	30230
83.961000	80.134000	0.005309	-0.000025	0.512794	86.710000	30230
83.945000	80.115000	0.005309	-0.000025	0.512794	86.710000	30230
83.933000	80.100000	0.005309	-0.000025	0.512794	86.710000	30230
83.919000	80.087000	0.005309	-0.000025	0.512794	86.710000	30230
83.904000	80.063000	0.005309	-0.000025	0.512794	86.710000	30230
83.890000	80.053000	0.005309	-0.000025	0.512794	86.710000	30230
83.873000	80.038000	0.005309	-0.000025	0.512794	86.710000	30230
83.859000	80.024000	0.005309	-0.000025	0.512794	86.710000	30230
83.845000	80.009000	0.005309	-0.000025	0.512794	86.710000	30230
83.832000	79.992000	0.005309	-0.000025	0.512794	86.710000	30230
83.818000	79.982000	0.005309	-0.000025	0.512746	86.710000	30230
83.802000	79.959000	0.005309	-0.000026	0.512746	86.710000	30230
83.791000	79.949000	0.005310	-0.000027	0.512746	86.710000	30230
83.777000	79.935000	0.005310	-0.000027	0.512698	86.710000	30230
83.765000	79.917000	0.005310	-0.000027	0.512698	86.710000	30230
83.746000	79.904000	0.005310	-0.000028	0.512698	86.710000	30230
83.736000	79.885000	0.005310	-0.000029	0.512698	86.710000	30230
83.721000	79.870000	0.005310	-0.000030	0.512698	86.710000	30230
83.704000	79.855000	0.005310	-0.000032	0.512698	86.710000	30230
83.692000	79.836000	0.005310	-0.000033	0.512698	86.710000	30230
83.676000	79.827000	0.005310	-0.000034	0.512746	86.710000	30230
83.665000	79.810000	0.005310	-0.000035	0.512746	86.710000	30230
83.648000	79.801000	0.005310	-0.000036	0.512746	86.710000	30230
83.635000	79.785000	0.005309	-0.000036	0.512746	86.710000	30230
83.621000	79.758000	0.005309	-0.000036	0.512746	86.710000	30230
83.607000	79.748000	0.005309	-0.000036	0.512794	86.710000	30230
83.594000	79.736000	0.005309	-0.000036	0.512794	86.710000	30230
83.581000	79.717000	0.005309	-0.000036	0.512794	86.710000	30230
83.561000	79.706000	0.005309	-0.000036	0.512841	86.710000	30230
83.548000	79.686000	0.005309	-0.000035	0.512841	86.710000	30230
83.535000	79.678000	0.005309	-0.000035	0.512889	86.710000	30230
83.523000	79.658000	0.005309	-0.000034	0.512889	86.710000	30230
83.506000	79.642000	0.005309	-0.000034	0.512889	86.710000	30230
83.495000	79.630000	0.005309	-0.000033	0.512889	86.710000	30230
83.479000	79.609000	0.005309	-0.000032	0.512889	86.710000	30230
83.467000	79.593000	0.005309	-0.000032	0.512889	86.710000	30230
83.451000	79.583000	0.005308	-0.000031	0.512889	86.710000	30230
83.437000	79.560000	0.005308	-0.000031	0.512889	86.710000	30230
83.424000	79.551000	0.005308	-0.000031	0.512889	86.710000	30230
83.408000	79.536000	0.005309	-0.000031	0.512889	86.710000	30230
83.392000	79.519000	0.005309	-0.000030	0.512889	86.710000	30230
83.380000	79.506000	0.005309	-0.000030	0.512889	86.710000	30230
83.366000	79.485000	0.005309	-0.000029	0.512889	86.710000	30230
83.350000	79.477000	0.005309	-0.000029	0.512889	86.710000	30230
83.337000	79.458000	0.005309	-0.000029	0.512889	86.710000	30230
83.322000	79.446000	0.005309	-0.000029	0.512937	86.710000	30230
83.310000	79.433000	0.005310	-0.000028	0.512937	86.710000	30230
83.292000	79.411000	0.005310	-0.000028	0.512889	86.710000	30230
83.280000	79.397000	0.005310	-0.000027	0.512889	86.710000	30230
83.267000	79.384000	0.005310	-0.000027	0.512889	86.710000	30230
83.249000	79.364000	0.005310	-0.000027	0.512889	86.710000	30230
83.232000	79.358000	0.005311	-0.000026	0.512889	86.710000	30230
83.221000	79.334000	0.005311	-0.000026	0.512937	86.710000	30230
83.205000	79.328000	0.005312	-0.000025	0.512937	86.710000	30230
83.192000	79.313000	0.005312	-0.000025	0.512937	86.710000	30230
83.177000	79.294000	0.005311	-0.000024	0.512984	86.710000	30230
83.164000	79.277000	0.005311	-0.000024	0.512984	86.710000	30230
83.149000	79.265000	0.005311	-0.000023	0.512984	86.710000	30230
83.133000	79.253000	0.005311	-0.000023	0.512984	86.710000	30230
83.120000	79.234000	0.005310	-0.000023	0.512984	86.710000	30230
83.104000	79.216000	0.005310	-0.000023	0.512937	86.710000	30230
83.090000	79.205000	0.005310	-0.000023	0.512937	86.710000	30230
83.078000	79.194000	0.005311	-0.000023	0.512937	86.710000	30230
83.064000	79.172000	0.005310	-0.000022	0.512937	86.710000	30230
83.048000	79.157000	0.005311	-0.000022	0.512937	86.710000	30230
83.033000	79.141000	0.005310	-0.000022	0.512937	86.710000	30230
83.017000	79.136000	0.005310	-0.000022	0.512937	86.710000	30230
83.003000	79.122000	0.005309	-0.000022	0.512937	86.710000	30230
82.991000	79.094000	0.005309	-0.000022	0.512984	86.710000	30230
82.974000	79.086000	0.005309	-0.000021	0.513032	86.710000	30230
82.958000	79.066000	0.005309	-0.000021	0.513032	86.710000	30230
82.944000	79.059000	0.005309	-0.000021	0.513080	86.710000	30230
82.929000	79.044000	0.005309	-0.000021	0.513127	86.710000	30230
82.915000	79.024000	0.005309	-0.000021	0.513127	86.710000	30230
82.901000	79.008000	0.005309	-0.000021	0.513127	86.710000	30230
82.889000	78.991000	0.005309	-0.000021	0.513127	86.710000	30230
