Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
296.790000,0.521949,0.000002,0.005547,87.690000,30260,55.919586,0.018779,14-Feb-19 9:31:38 AM
296.780000,0.521949,0.000002,0.005547,87.690000,30260,55.924324,0.018779,14-Feb-19 9:31:39 AM
296.780000,0.521949,0.000001,0.005548,87.690000,30260,55.938338,0.009390,14-Feb-19 9:31:40 AM
296.770000,0.521949,0.000000,0.005549,87.690000,30260,55.947714,0.004695,14-Feb-19 9:31:40 AM
296.760000,0.521949,0.000002,0.005548,87.690000,30260,55.938338,0.023474,14-Feb-19 9:31:41 AM
296.750000,0.521949,0.000003,0.005547,87.690000,30260,55.919586,0.032863,14-Feb-19 9:31:42 AM
296.740000,0.521949,0.000000,0.005546,87.690000,30260,55.914948,0.004695,14-Feb-19 9:31:42 AM
296.730000,0.521949,-0.000003,0.005546,87.690000,30260,55.914948,-0.028169,14-Feb-19 9:31:43 AM
296.730000,0.521949,-0.000003,0.005547,87.690000,30260,55.928962,-0.032863,14-Feb-19 9:31:44 AM
296.720000,0.521949,-0.000003,0.005547,87.690000,30260,55.928962,-0.032863,14-Feb-19 9:31:44 AM
296.710000,0.521949,-0.000003,0.005548,87.690000,30260,55.938338,-0.028169,14-Feb-19 9:31:45 AM
296.710000,0.521949,-0.000001,0.005549,87.690000,30260,55.947714,-0.009390,14-Feb-19 9:31:46 AM
296.700000,0.521949,0.000002,0.005548,87.690000,30260,55.938338,0.018779,14-Feb-19 9:31:46 AM
296.690000,0.521949,0.000002,0.005547,87.690000,30260,55.924324,0.023474,14-Feb-19 9:31:47 AM
296.690000,0.521949,0.000005,0.005546,87.690000,30260,55.910210,0.046948,14-Feb-19 9:31:48 AM
296.670000,0.521949,0.000004,0.005545,87.690000,30260,55.900833,0.037558,14-Feb-19 9:31:49 AM
296.660000,0.521949,0.000003,0.005545,87.690000,30260,55.900833,0.032863,14-Feb-19 9:31:49 AM
296.660000,0.521949,0.000003,0.005545,87.690000,30260,55.900833,0.028169,14-Feb-19 9:31:50 AM
296.650000,0.521949,0.000003,0.005546,87.690000,30260,55.910210,0.028169,14-Feb-19 9:31:51 AM
296.640000,0.521949,0.000003,0.005546,87.690000,30260,55.910210,0.032863,14-Feb-19 9:31:51 AM
296.640000,0.521949,0.000001,0.005547,87.690000,30260,55.924324,0.014084,14-Feb-19 9:31:52 AM
296.630000,0.521949,0.000001,0.005548,87.690000,30260,55.933701,0.009390,14-Feb-19 9:31:53 AM
296.620000,0.521949,-0.000001,0.005547,87.690000,30260,55.924324,-0.014084,14-Feb-19 9:31:54 AM
296.610000,0.521949,-0.000001,0.005547,87.690000,30260,55.928962,-0.009390,14-Feb-19 9:31:54 AM
296.600000,0.521949,-0.000001,0.005548,87.690000,30260,55.938338,-0.014084,14-Feb-19 9:31:55 AM
296.600000,0.521949,-0.000001,0.005548,87.690000,30260,55.938338,-0.014084,14-Feb-19 9:31:56 AM
296.590000,0.521949,-0.000001,0.005549,87.690000,30260,55.947714,-0.014084,14-Feb-19 9:31:56 AM
296.580000,0.521949,0.000000,0.005549,87.690000,30260,55.943077,0.000000,14-Feb-19 9:31:57 AM
296.570000,0.521949,0.000003,0.005547,87.690000,30260,55.928962,0.028169,14-Feb-19 9:31:58 AM
296.560000,0.521949,0.000003,0.005547,87.690000,30260,55.919586,0.032863,14-Feb-19 9:31:58 AM
296.550000,0.521949,0.000002,0.005547,87.690000,30260,55.924324,0.023474,14-Feb-19 9:31:59 AM
296.540000,0.521949,0.000002,0.005548,87.690000,30260,55.933701,0.018779,14-Feb-19 9:32:00 AM
296.540000,0.521949,0.000002,0.005549,87.690000,30260,55.943077,0.023474,14-Feb-19 9:32:00 AM
296.530000,0.521949,0.000003,0.005548,87.690000,30260,55.938338,0.028169,14-Feb-19 9:32:01 AM
